IRIS,total_population,elderly_55_plus,pct_elderly_55,elderly_55_plus_alone,pct_elderly_55_alone,elderly_80_plus_alone
132120701,2829.03457511929,1318.325792592424,46.6,333.38807405364,25.29,72.421272458137
132120702,2339.55055826765,943.883940125339,40.34,191.9107454507274,20.33,64.1842661101854
132130102,4301.71421619035,1152.196843246887,26.78,369.5099414364381,32.07,55.9478826391461
132130103,2594.92933275204,1032.073108721668,39.77,293.3236273341108,28.42,74.6484195392408
132130201,3207.81920570948,1150.576869186804,35.87,327.2185704885359,28.44,96.9568042156189
132130202,2336.68794444572,832.2744133974611,35.62,280.764911912638,33.73,52.258040064147
132130301,2512.74051482458,816.3583883534009,32.49,286.6778121200019,35.12,44.3065091278089
132130302,2451.22410061625,874.2290289465841,35.66,316.4908082252636,36.2,87.2313249972186
132130303,2152.46896908996,926.6300076604259,43.05,307.2264855220114,33.16,89.4457445032764
132130304,629.32594027863,243.4997593447095,38.69,78.6188406319173,32.29,25.7806818891397
132130401,1133.75988418545,491.80567541766936,43.38,97.8064247143062,19.89,28.9429724274429
132130501,1570.05433595625,811.407983716396,51.68,124.9741158958623,15.4,35.5110617807348
132130601,1673.42905641183,563.6940579959069,33.68,232.24974416680772,41.2,22.5000278733027
132130602,2531.47515558423,1026.7751310818621,40.56,204.2670982889274,19.89,36.3666384337654
132130603,1755.1308441088,762.751979906374,43.46,211.0197546939939,27.67,41.1834731338749
132130604,1562.94986960742,586.2368015072168,37.51,138.2286790337955,23.58,22.3234699823115
132130605,2863.12110271574,1317.530751451195,46.02,177.6501948568207,13.48,58.7118731503297
132130607,2046.00302185786,846.984890569191,41.4,334.5847170702949,39.5,78.2450822206929
132130701,2094.95696363258,1091.689787908955,52.11,156.9316626778866,14.38,59.1229519819802
132130802,1323.3203397867,511.45268404427,38.65,183.1662960017259,35.81,95.2211172297116
132130803,1447.83726397041,571.4720483598102,39.47,250.2824335913865,43.8,53.8512338468195
132130804,2717.33057621125,1264.081093789993,46.52,446.390856483545,35.31,124.570258962163
132130805,2116.26146410868,808.489972383555,38.2,161.67278331369099,20.0,29.644312659219
132130806,2897.09066719981,884.715372336321,30.54,255.5205658370973,28.88,57.2865375247093
132130901,1373.42509945855,412.5136443325149,30.04,91.89133495884,22.28,29.8691860289774
132130902,2876.96333007526,624.9059656079901,21.72,161.72121636088372,25.88,40.7660263085337
132130903,1592.56478118058,672.4852278461431,42.23,262.4883198233148,39.03,79.3441067862078
132130904,2081.97615810262,745.2932063230153,35.8,229.9361753104244,30.85,39.0132568950124
132131001,1485.08925133138,587.377646468748,39.55,166.8944013347398,28.41,57.1301545959298
132131002,2014.48167781787,848.082655290297,42.1,330.6485919995544,38.99,97.2488920499854
132131003,1653.49362141292,667.286394063316,40.36,260.8453504347892,39.09,54.4052611662892
132131004,2858.30944484741,822.146370193572,28.76,263.9803735275343,32.11,43.2871815739953
132131005,2037.52819511025,670.112795161899,32.89,219.7063332106185,32.79,74.8003432201445
132131006,1918.81523814543,566.3516357947091,29.52,200.9204749849568,35.48,41.5383351302928
132131101,1747.83224920096,611.0277180297489,34.96,197.5971092449478,32.34,69.6230775101298
132131102,1677.37475562786,721.2152064947767,43.0,245.65127588587072,34.06,33.2995412179047
132131103,3801.34522178208,1818.634793388124,47.84,325.6118459546458,17.9,83.1727360421808
132140101,2539.48120861856,734.770205145143,28.93,198.0702446714692,26.96,51.1179486714822
